자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시
중랑구,서울특별시 중랑구 망우동 양원역로16길 103 ,방범,37.60872679,127.1126586,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로56가길 2 ,방범,37.58455236,127.0892755,2,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로67가길 27 ,도심공원,37.60233307,127.1036301,2,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로140길 88 중화동건영아파트,방범,37.60587192,127.0832542,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로 349 ,방범,37.58369064,127.093544,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로49길 46 ,방범,37.59185028,127.0901184,4,2021-01-12
중랑구,서울특별시 중랑구 망우동 용마공원로 41 ,방범,37.59126005,127.1023055,5,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로78길 69 ,방범,37.59140097,127.0915673,4,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로149다길 18 ,방범,37.60723877,127.0742188,1,2021-01-12
중랑구,서울특별시 중랑구 묵동 공릉로12가길 70 ,방범,37.61830139,127.0833359,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로78길 69 ,방범,37.59185171,127.0919499,1,2021-01-12
중랑구,서울특별시 중랑구 상봉동 동일로126길 97 ,방범,37.59963989,127.0857391,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 봉우재로 17 ,방범,37.59082119,127.0752396,1,2021-01-12
중랑구,서울특별시 중랑구 신내동 신내로 201 홈플러스서울신내점,방범,37.61658062,127.0934168,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 망우로30길 34 ,방범,37.59179688,127.0740662,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로56나길 26 연리지,방범,37.58553759,127.0901234,3,2021-01-12
중랑구,서울특별시 중랑구 묵동 중랑천로 262 ,방범,37.60837555,127.0731888,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 사가정로 399 동부빌딩,방범,37.58073006,127.0890462,1,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로 847 성일빌딩,방범,37.60617065,127.0780182,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로3길 28 ,방범,37.59434891,127.0740891,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로26길 5 ,방범,37.58607864,127.0839157,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로 430 ,방범,37.59027729,127.0879836,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로 118 ,방범,37.58623886,127.0812759,3,2021-01-12
중랑구,서울특별시 중랑구 망우동 용마공원로 55 ,방범,37.5912547,127.1030409,2,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로 790 ,방범,37.60151758,127.0792524,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로90길 28 서일대학,도심공원,37.58756806,127.0989214,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로52길 13 진성빌라,방범,37.57894282,127.0923764,3,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로 968 ,방범,37.61762162,127.0781483,1,2021-01-12
중랑구,서울특별시 중랑구 묵동 공릉로16길 18 ,방범,37.61819839,127.0806885,4,2021-01-12
중랑구,서울특별시 중랑구 묵동 공릉로12길 37 진주타운,방범,37.61580276,127.0816345,3,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로152길 53 ,방범,37.60921897,127.0811844,1,2021-01-12
중랑구,서울특별시 중랑구 묵동 공릉로2길 39 금호어울림아파트,방범,37.61289978,127.080574,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로27길 81 ,방범,37.59170898,127.0858582,1,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로 968 ,방범,37.6174469,127.0782547,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 중랑천로 36 ,방범,37.58805506,127.0744996,3,2021-01-12
중랑구,서울특별시 중랑구 신내동 봉화산로52길 48 신내제일교회,방범,37.60502307,127.0962065,1,2021-01-12
중랑구,서울특별시 중랑구 신내동 신내로18길 75 ,방범,37.61459732,127.1007996,4,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로77길 8 ,방범,37.60126437,127.1065348,1,2021-01-12
중랑구,서울특별시 중랑구 상봉동 봉화산로26가길 39 화인하우스1동,방범,37.60031891,127.086586,4,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로 64 명치과의원,방범,37.59939194,127.0788345,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로124길 13 ,방범,37.59883499,127.0812988,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로129길 56 함경상회,방범,37.60017395,127.0763092,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 봉화산로 87 ,방범,37.60297394,127.0841751,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로28길 5 ,방범,37.57573578,127.0867066,1,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로15길 22 ,방범,37.59700775,127.0740051,3,2021-01-12
중랑구,서울특별시 중랑구 상봉동 봉우재로 173 ,방범,37.59457017,127.0921061,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 망우로 231 미영리치타운103,방범,37.59569701,127.0780767,1,2021-01-12
중랑구,서울특별시 중랑구 중화동 봉화산로 40 ,방범,37.60058751,127.0787329,4,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로 442 ,방범,37.59930801,127.1014404,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로94길 31 ,방범,37.58992767,127.0992584,4,2021-01-12
중랑구,서울특별시 중랑구 상봉동 동일로126길 88 ,방범,37.59868138,127.0850845,5,2021-01-12
중랑구,서울특별시 중랑구 상봉동 동일로120길 138 ,방범,37.59841343,127.0871003,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로123길 73 ,방범,37.59879303,127.0758209,1,2021-01-12
중랑구,서울특별시 중랑구 상봉동 신내로7다길 41 상봉베스티움,방범,37.60164177,127.0922416,1,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로123길 80 인덕하이빌,방범,37.59935379,127.0765076,4,2021-01-12
중랑구,서울특별시 중랑구 묵동 중랑역로 230 ,쓰레기 무단투기,37.61482239,127.0754929,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 망우로30길 34 ,방범,37.59185028,127.074379,3,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로 957 대우팰리스,방범,37.61518891,127.0754871,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로38가길 22 ,방범,37.5788269,127.0882187,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 동일로 645 ,방범,37.58824158,127.0790558,4,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑천로 162 한일시티빌,도심공원,37.59926605,127.0737381,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 답십리로75길 120 ,방범,37.5772004,127.0806113,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로3길 50 서부경로당,방범,37.5888722,127.0765064,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로76길 73 ,방범,37.5908165,127.0927658,1,2021-01-12
중랑구,서울특별시 중랑구 망우동 용마산로117길 29 성주교통,방범,37.60054016,127.0985413,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로 43 ,방범,37.59841749,127.07657,1,2021-01-12
중랑구,서울특별시 중랑구 상봉동 동일로126길 88 ,방범,37.59888458,127.0856857,2,2021-01-12
중랑구,신내1동 819 (신내3단지 배말공원 #2),도심공원,37.61353683,127.11129,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 봉우재로 17 ,방범,37.59086199,127.0754111,1,2021-01-12
중랑구,신내1동 산2-37 (청남공원 화장실앞),도심공원,37.61926342,127.1108557,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로24길 3 ,방범,37.58657837,127.0825272,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 동일로 622 ,방범,37.58614705,127.0807851,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로 58 ,방범,37.59854889,127.0785904,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로42길 22 ,방범,37.58704885,127.089434,2,2021-01-12
중랑구,신내2동 783 (예원유치원앞),방범,37.60431923,127.0939483,2,2021-01-12
중랑구,서울특별시 중랑구 상봉동 망우로 192 ,방범,37.5934805,127.0749782,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로45길 16 명도연립,방범,37.57450094,127.0876029,2,2021-01-12
중랑구,서울특별시 중랑구 상봉동 동일로120길 79 ,방범,37.59794379,127.0845694,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로76길 54 도형빌라,방범,37.59050129,127.0917005,3,2021-01-12
중랑구,서울특별시 중랑구 상봉동 망우로 363 가로판매대1,방범,37.59891761,127.0928383,3,2021-01-12
중랑구,서울특별시 중랑구 상봉동 상봉중앙로1다길 63 ,방범,37.60055972,127.0902278,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로35길 44 ,방범,37.57923435,127.0832424,4,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로 479 ,방범,37.6016655,127.1059952,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로 43 ,방범,37.59851795,127.0764471,3,2021-01-12
중랑구,서울특별시 중랑구 상봉동 망우로55길 39 ,방범,37.59921462,127.0943852,2,2021-01-12
중랑구,서울특별시 중랑구 상봉동 신내로7가길 19 ,방범,37.60250467,127.0949572,3,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로154길 53 ,방범,37.61057281,127.081871,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로144가길 25 ,방범,37.60626728,127.0813174,2,2021-01-12
중랑구,서울특별시 중랑구 중화동 망우로 231 미영리치타운103,방범,37.59598872,127.078216,2,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로126길 17 더하우스도도,방범,37.59971619,127.08181,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로 421 ,방범,37.589737,127.086763,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 동일로 631 ,쓰레기 무단투기,37.58775156,127.0797945,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로 242 ,방범,37.57472307,127.0858298,2,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로77길 8 ,방범,37.60121536,127.106163,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로49길 44 청솔하이빌,방범,37.58380127,127.0856323,1,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로 50 ,방범,37.59804026,127.0774879,3,2021-01-12
중랑구,서울특별시 중랑구 망우동 용마공원로9길 29 용마하이츠빌라,방범,37.59377054,127.1031019,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로 165 ,도심공원,37.58877232,127.0868043,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 동일로109가길 5 현대휴온아파트,방범,37.5929184,127.0782166,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로 155 ,방범,37.58852223,127.0840455,3,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로152길 53 ,도심공원,37.60925674,127.0815582,3,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로146길 29 ,방범,37.60796356,127.0809937,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로49길 45 ,방범,37.591465,127.0891418,4,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로70길 55 ,방범,37.59712042,127.1030482,2,2021-01-12
중랑구,서울특별시 중랑구 신내동 망우로65길 15 ,방범,37.60168457,127.0994492,1,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로130길 21 ,방범,37.60070038,127.0819244,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로38나길 32 현대하이츠빌,방범,37.57869339,127.0894699,2,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로74가길 3 ,방범,37.59839516,127.1040852,3,2021-01-12
중랑구,서울특별시 중랑구 상봉동 상봉중앙로1다길 47 ,방범,37.59989966,127.0900183,2,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로 768 ,방범,37.5995903,127.0805511,3,2021-01-12
중랑구,서울특별시 중랑구 신내동 봉화산로 220 원당아파트,방범,37.60700408,127.0974887,1,2021-01-12
중랑구,서울특별시 중랑구 상봉동 동일로126다길 22 ,방범,37.59747521,127.0859559,1,2021-01-12
중랑구,서울특별시 중랑구 상봉동 동일로120길 138 ,방범,37.59835662,127.0877687,4,2021-01-12
중랑구,서울특별시 중랑구 중화동 봉화산로2길 57 ,방범,37.5985527,127.074707,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로15길 35 이화피아노,방범,37.58868027,127.0812149,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로 409 아이비고시원,방범,37.58813609,127.095522,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 사가정로60길 11 ,방범,37.57919107,127.0906856,4,2021-01-12
중랑구,서울특별시 중랑구 망우동 봉우재로57길 32 ,방범,37.5965271,127.0953751,2,2021-01-12
중랑구,서울특별시 중랑구 상봉동 망우로 275 ,방범,37.59683228,127.083931,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑천로 121 ,방범,37.59656525,127.0727692,4,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑천로 130 ,방범,37.59757233,127.0726929,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로28길 23 ,방범,37.57574463,127.0870438,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 상봉로 25 ,방범,37.58823395,127.0938416,3,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로 836 ,방범,37.60552597,127.0794525,3,2021-01-12
중랑구,서울특별시 중랑구 망우동 용마공원로 19 ,방범,37.59318193,127.1016675,2,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로68길 65 ,방범,37.59651329,127.1010286,2,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로24길 3 ,방범,37.58650181,127.0821261,4,2021-01-12
중랑구,서울특별시 중랑구 상봉동 망우로55길 69 상봉연립,방범,37.60044142,127.0953652,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로 68 인문학도서당,방범,37.58522034,127.075592,2,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로146길 43 나인빌라,방범,37.60742052,127.0811213,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로 155 ,방범,37.58846509,127.0848522,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 동일로 631 ,방범,37.58713913,127.0790863,2,2021-01-12
중랑구,서울특별시 중랑구 묵동 중랑역로 185 ,방범,37.61064148,127.0761642,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로26길 5 ,방범,37.58680725,127.0834885,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로24길 3 ,방범,37.58611298,127.0828476,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로55길 24 ,방범,37.5843544,127.0869293,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로50나길 45 ,방범,37.58612823,127.0939713,4,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로68길 21 ,방범,37.59851074,127.101059,2,2021-01-12
중랑구,서울특별시 중랑구 묵동 중랑역로 164 ,방범,37.60801242,127.0769604,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로78길 69 ,방범,37.59169724,127.091216,5,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로44가길 40 ,방범,37.58214951,127.090477,4,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로 48 ,방범,37.59793707,127.0775252,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로 261 ,방범,37.57627487,127.0853424,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 면목로 302 ktf,방범,37.57909012,127.087883,1,2021-01-12
중랑구,서울특별시 중랑구 묵동 동일로149다길 18 ,방범,37.60779953,127.0749207,4,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로54가길 3 부영벨리스,방범,37.58657228,127.0916418,1,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로 21 세화당약국,방범,37.59551935,127.0751406,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로 271 면목금호어울림아파트,방범,37.57730497,127.0898067,3,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로94길 37 ,방범,37.58885904,127.0997583,2,2021-01-12
중랑구,서울특별시 중랑구 중화동 중랑역로13길 10 ,방범,37.59657186,127.0746319,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 용마산로 313 ,방범,37.58001626,127.092133,3,2021-01-12
중랑구,상봉1동 산4-1 (봉수대공원그네앞),방범,37.6070137,127.0913086,3,2021-01-12
중랑구,서울특별시 중랑구 망우동 망우로67가길 12 ,방범,37.60256195,127.1025391,1,2021-01-12
중랑구,서울특별시 중랑구 면목동 겸재로10길 33 진주하이츠,방범,37.58480156,127.0789245,1,2021-01-12
중랑구,서울특별시 중랑구 중화동 동일로 824 신성빌딩,방범,37.60429978,127.0795853,4,2021-01-12
중랑구,서울특별시 중랑구 신내동 신내역로1길 127 ,방범,37.61724763,127.1089852,4,2021-01-12
