,자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시,geometry,outlier
56,중랑구,서울특별시 중랑구 면목동 용마산로 399 신일유치원,방범,37.5871582,127.0951538,3,2021-01-12,POINT (127.0951538 37.5871582),1
57,중랑구,서울특별시 중랑구 망우동 용마산로100길 33 자연을담은집,방범,37.59165192,127.1002197,3,2021-01-12,POINT (127.1002197 37.59165192),1
58,중랑구,서울특별시 중랑구 중화동 중랑역로 16 ,방범,37.59674382,127.0763853,2,2021-01-12,POINT (127.0763853 37.59674382),1
59,중랑구,서울특별시 중랑구 면목동 용마산로94가길 3 ,방범,37.58817291,127.0978928,2,2021-01-12,POINT (127.0978928 37.58817291),1
60,중랑구,서울특별시 중랑구 상봉동 봉화산로 109 ,방범,37.60342026,127.0861282,1,2021-01-12,POINT (127.0861282 37.60342026),1
61,중랑구,서울특별시 중랑구 면목동 동일로101길 78 ,방범,37.58889771,127.0752029,3,2021-01-12,POINT (127.0752029 37.58889771),1
62,중랑구,서울특별시 중랑구 면목동 겸재로 73 요리여행도서당,방범,37.58532715,127.0767365,2,2021-01-12,POINT (127.0767365 37.58532715),1
63,중랑구,서울특별시 중랑구 면목동 면목로35길 33 ,방범,37.57810018,127.0835851,4,2021-01-12,POINT (127.0835851 37.57810018),1
64,중랑구,서울특별시 중랑구 면목동 겸재로40길 71 ,방범,37.58426666,127.0877838,3,2021-01-12,POINT (127.0877838 37.58426666),1
65,중랑구,서울특별시 중랑구 면목동 사가정로 358 ,방범,37.58006142,127.0845604,3,2021-01-12,POINT (127.0845604 37.58006142),1
66,중랑구,서울특별시 중랑구 중화동 중랑역로13길 18 ,방범,37.59682846,127.0730286,1,2021-01-12,POINT (127.0730286 37.59682846),1
67,중랑구,서울특별시 중랑구 중화동 동일로139길 39 ,방범,37.60249428,127.0769378,1,2021-01-12,POINT (127.0769378 37.60249428),1
68,중랑구,서울특별시 중랑구 면목동 봉우재로 172 ,방범,37.59381126,127.0927863,2,2021-01-12,POINT (127.0927863 37.59381126),1
69,중랑구,서울특별시 중랑구 신내동 용마산로125길 62 ,방범,37.60214267,127.0989208,1,2021-01-12,POINT (127.0989208 37.60214267),1
70,중랑구,서울특별시 중랑구 면목동 답십리로75길 36 연세피아노,방범,37.57325104,127.0812431,1,2021-01-12,POINT (127.0812431 37.57325104),1
71,중랑구,서울특별시 중랑구 면목동 사가정로 415 ,방범,37.58095468,127.0914603,1,2021-01-12,POINT (127.0914603 37.58095468),1
72,중랑구,묵1동 10-6(보조1),방범,37.61787056,127.0870497,1,2021-01-12,POINT (127.0870497 37.61787056),1
73,중랑구,서울특별시 중랑구 면목동 동일로 689 (주)근영,방범,37.59270064,127.0798847,2,2021-01-12,POINT (127.0798847 37.59270064),1
74,중랑구,서울특별시 중랑구 망우동 봉우재로71길 53 ,방범,37.59697342,127.096283,2,2021-01-12,POINT (127.096283 37.59697342),1
75,중랑구,서울특별시 중랑구 묵동 신내로23길 57 원묵중학교,방범,37.6182495,127.0845989,3,2021-01-12,POINT (127.0845989 37.6182495),1
76,중랑구,서울특별시 중랑구 면목동 겸재로 211 기아자동차,방범,37.58937836,127.0915985,4,2021-01-12,POINT (127.0915985 37.58937836),1
77,중랑구,서울특별시 중랑구 중화동 동일로123길 99 세종에코그린,방범,37.59947491,127.0747299,4,2021-01-12,POINT (127.0747299 37.59947491),1
78,중랑구,서울특별시 중랑구 상봉동 상봉중앙로8나길 33 ,방범,37.60110092,127.0911179,3,2021-01-12,POINT (127.0911179 37.60110092),1
79,중랑구,서울특별시 중랑구 상봉동 동일로120길 121 ,방범,37.5978241,127.0867615,3,2021-01-12,POINT (127.0867615 37.5978241),1
80,중랑구,서울특별시 중랑구 중화동 동일로129길 56 함경상회,방범,37.60078125,127.0761662,1,2021-01-12,POINT (127.0761662 37.60078125),1
81,중랑구,서울특별시 중랑구 면목동 겸재로 193 ,방범,37.58889379,127.0893987,2,2021-01-12,POINT (127.0893987 37.58889379),1
82,중랑구,서울특별시 중랑구 상봉동 망우로55길 69 상봉연립,방범,37.60093503,127.0951839,1,2021-01-12,POINT (127.0951839 37.60093503),1
83,중랑구,서울특별시 중랑구 묵동 중랑역로 185 ,방범,37.61095873,127.0750611,4,2021-01-12,POINT (127.0750611 37.61095873),1
84,중랑구,서울특별시 중랑구 상봉동 망우로 216 ,방범,37.59373754,127.0778885,1,2021-01-12,POINT (127.0778885 37.59373754),1
85,중랑구,서울특별시 중랑구 망우동 양원역로 7 ,방범,37.60112546,127.1070118,1,2021-01-12,POINT (127.1070118 37.60112546),1
86,중랑구,서울특별시 중랑구 신내동 신내로15길 110 봉화초등학교,방범,37.61347961,127.0912247,3,2021-01-12,POINT (127.0912247 37.61347961),1
87,중랑구,서울특별시 중랑구 상봉동 상봉중앙로5가길 14 ,방범,37.60183162,127.0861195,2,2021-01-12,POINT (127.0861195 37.60183162),1
88,중랑구,서울특별시 중랑구 상봉동 상봉중앙로8나길 33 ,방범,37.60187426,127.0914743,4,2021-01-12,POINT (127.0914743 37.60187426),1
89,중랑구,서울특별시 중랑구 묵동 공릉로 50 ,방범,37.61572266,127.078949,4,2021-01-12,POINT (127.078949 37.61572266),1
90,중랑구,망우본동 산 56 (망우로 중랑캠핑숲 입구),방범,37.60121865,127.1133841,4,2021-01-12,POINT (127.1133841 37.60121865),1
91,중랑구,서울특별시 중랑구 신내동 신내로 8 ,방범,37.60021867,127.0977938,2,2021-01-12,POINT (127.0977938 37.60021867),1
92,중랑구,서울특별시 중랑구 중화동 망우로 165 ,방범,37.59379962,127.0714586,2,2021-01-12,POINT (127.0714586 37.59379962),1
93,중랑구,서울특별시 중랑구 중화동 중랑천로 123 ,방범,37.5968132,127.071022,3,2021-01-12,POINT (127.071022 37.5968132),1
94,중랑구,서울특별시 중랑구 망우동 망우로70길 59 ,방범,37.59623869,127.103383,3,2021-01-12,POINT (127.103383 37.59623869),1
95,중랑구,서울특별시 중랑구 망우동 망우로 476 ,방범,37.60080488,127.1059869,2,2021-01-12,POINT (127.1059869 37.60080488),1
96,중랑구,서울특별시 중랑구 망우동 망우로 467 ,방범,37.60042235,127.1048187,2,2021-01-12,POINT (127.1048187 37.60042235),1
97,중랑구,서울특별시 중랑구 면목동 면목로27가길 17 ,방범,37.57659531,127.0838776,5,2021-01-12,POINT (127.0838776 37.57659531),1
98,중랑구,서울특별시 중랑구 면목동 사가정로 409 대도빌딩,방범,37.58006836,127.0908408,2,2021-01-12,POINT (127.0908408 37.58006836),1
99,중랑구,서울특별시 중랑구 면목동 용마산로 248 ,방범,37.57533638,127.0884181,3,2021-01-12,POINT (127.0884181 37.57533638),1
100,중랑구,서울특별시 중랑구 망우동 망우로70길 55 ,방범,37.59793725,127.1034561,3,2021-01-12,POINT (127.1034561 37.59793725),1
101,중랑구,서울특별시 중랑구 면목동 면목로 437 ,방범,37.59194941,127.0863121,2,2021-01-12,POINT (127.0863121 37.59194941),1
102,중랑구,서울특별시 중랑구 망우동 망우로 494 ,방범,37.59997064,127.1069956,2,2021-01-12,POINT (127.1069956 37.59997064),1
103,중랑구,서울특별시 중랑구 묵동 동일로 893 ,방범,37.61075756,127.0775504,4,2021-01-12,POINT (127.0775504 37.61075756),1
104,중랑구,서울특별시 중랑구 중화동 동일로130길 77 ,방범,37.60045242,127.0845947,2,2021-01-12,POINT (127.0845947 37.60045242),1
105,중랑구,신내2동 665 (신현초교정문),방범,37.60595882,127.0941573,4,2021-01-12,POINT (127.0941573 37.60595882),1
106,중랑구,서울특별시 중랑구 면목동 겸재로 193 면목다가구주택,방범,37.58950774,127.0896188,1,2021-01-12,POINT (127.0896188 37.58950774),1
107,중랑구,서울특별시 중랑구 면목동 용마산로94길 64 ,방범,37.58740086,127.0996959,2,2021-01-12,POINT (127.0996959 37.58740086),1
108,중랑구,서울특별시 중랑구 망우동 봉우재로 218 24시슈퍼,방범,37.59446335,127.0971527,4,2021-01-12,POINT (127.0971527 37.59446335),1
109,중랑구,서울특별시 중랑구 면목동 용마산로 409 아이비고시원,방범,37.58879709,127.0956309,3,2021-01-12,POINT (127.0956309 37.58879709),1
110,중랑구,서울특별시 중랑구 상봉동 동일로116길 3 ,방범,37.59444046,127.0810623,3,2021-01-12,POINT (127.0810623 37.59444046),1
111,중랑구,서울특별시 중랑구 신내동 용마산로139길 61 ,방범,37.61553888,127.0977834,3,2021-01-12,POINT (127.0977834 37.61553888),1
112,중랑구,서울특별시 중랑구 상봉동 상봉중앙로 44 드림하우스,방범,37.600793,127.0883653,3,2021-01-12,POINT (127.0883653 37.600793),1
113,중랑구,서울특별시 중랑구 묵동 공릉로14길 37 ,방범,37.61823273,127.0817871,2,2021-01-12,POINT (127.0817871 37.61823273),1
114,중랑구,서울특별시 중랑구 상봉동 상봉로 117 상봉시외버스터미널,방범,37.59643046,127.0928594,2,2021-01-12,POINT (127.0928594 37.59643046),1
115,중랑구,서울특별시 중랑구 망우동 봉우재로57길 58 ,방범,37.59729385,127.0955658,2,2021-01-12,POINT (127.0955658 37.59729385),1
116,중랑구,서울특별시 중랑구 면목동 용마산로94길 64 ,방범,37.58712725,127.1003274,3,2021-01-12,POINT (127.1003274 37.58712725),1
117,중랑구,서울특별시 중랑구 면목동 사가정로71길 11 용마2차한신아파트,방범,37.58082962,127.0949554,2,2021-01-12,POINT (127.0949554 37.58082962),1
118,중랑구,서울특별시 중랑구 상봉동 봉화산로 146 엘지아파트,방범,37.60457993,127.0900345,3,2021-01-12,POINT (127.0900345 37.60457993),1
119,중랑구,서울특별시 중랑구 중화동 동일로124길 76 청호빌,방범,37.60067709,127.0825481,3,2021-01-12,POINT (127.0825481 37.60067709),1
120,중랑구,서울특별시 중랑구 면목동 겸재로36길 23 ,방범,37.58666611,127.0860596,4,2021-01-12,POINT (127.0860596 37.58666611),1
121,중랑구,서울특별시 중랑구 망우동 망우로 458 샛별유치원,방범,37.59958754,127.1024629,4,2021-01-12,POINT (127.1024629 37.59958754),1
122,중랑구,서울특별시 중랑구 면목동 겸재로18길 33 ,방범,37.58586206,127.0816007,2,2021-01-12,POINT (127.0816007 37.58586206),1
123,중랑구,서울특별시 중랑구 면목동 면목로 325 ,방범,37.581707,127.0883102,2,2021-01-12,POINT (127.0883102 37.581707),1
124,중랑구,서울특별시 중랑구 망우동 망우로70길 11 ,방범,37.59863629,127.102733,4,2021-01-12,POINT (127.102733 37.59863629),1
125,중랑구,서울특별시 중랑구 상봉동 동일로120길 138 ,방범,37.59837085,127.0878654,2,2021-01-12,POINT (127.0878654 37.59837085),1
126,중랑구,서울특별시 중랑구 면목동 용마산로86길 9 ,방범,37.58626556,127.0962219,2,2021-01-12,POINT (127.0962219 37.58626556),1
127,중랑구,서울특별시 중랑구 망우동 망우로67가길 27 ,방범,37.60216522,127.103302,3,2021-01-12,POINT (127.103302 37.60216522),1
128,중랑구,신내1동 437 (벽산아파트입구옆건너편 고정),방범,37.60242844,127.0995789,2,2021-01-12,POINT (127.0995789 37.60242844),1
129,중랑구,서울특별시 중랑구 상봉동 동일로126길 107 ,방범,37.59922028,127.0862198,4,2021-01-12,POINT (127.0862198 37.59922028),1
130,중랑구,서울특별시 중랑구 면목동 겸재로3길 28 ,방범,37.5879097,127.0777893,1,2021-01-12,POINT (127.0777893 37.5879097),1
131,중랑구,서울특별시 중랑구 상봉동 송림길 3 ,방범,37.59983444,127.0959244,1,2021-01-12,POINT (127.0959244 37.59983444),1
132,중랑구,서울특별시 중랑구 중화동 동일로124길 64 ,방범,37.59902573,127.0837021,4,2021-01-12,POINT (127.0837021 37.59902573),1
133,중랑구,서울특별시 중랑구 상봉동 동일로112길 54 ,방범,37.59332657,127.0845413,2,2021-01-12,POINT (127.0845413 37.59332657),1
134,중랑구,서울특별시 중랑구 상봉동 상봉중앙로1다길 41 ,방범,37.59992106,127.0894701,2,2021-01-12,POINT (127.0894701 37.59992106),1
135,중랑구,서울특별시 중랑구 중화동 중랑천로 174 ,방범,37.60005987,127.0737691,3,2021-01-12,POINT (127.0737691 37.60005987),1
136,중랑구,서울특별시 중랑구 망우동 망우로76길 11 ,방범,37.59920356,127.1055354,1,2021-01-12,POINT (127.1055354 37.59920356),1
137,중랑구,서울특별시 중랑구 상봉동 송림길 3 ,방범,37.59993362,127.0952301,2,2021-01-12,POINT (127.0952301 37.59993362),1
138,중랑구,서울특별시 중랑구 면목동 겸재로 156 ,방범,37.58779526,127.0853271,2,2021-01-12,POINT (127.0853271 37.58779526),1
139,중랑구,서울특별시 중랑구 신내동 봉화산로52길 48 신내제일교회,방범,37.60502625,127.0966873,2,2021-01-12,POINT (127.0966873 37.60502625),1
140,중랑구,서울특별시 중랑구 면목동 동일로 606 ,방범,37.58404922,127.080658,4,2021-01-12,POINT (127.080658 37.58404922),1
141,중랑구,서울특별시 중랑구 망우동 망우로 476 ,방범,37.60048953,127.1059314,3,2021-01-12,POINT (127.1059314 37.60048953),1
142,중랑구,서울특별시 중랑구 상봉동 상봉중앙로1다길 41 ,방범,37.59950511,127.0896896,3,2021-01-12,POINT (127.0896896 37.59950511),1
143,중랑구,서울특별시 중랑구 신내동 봉화산로56길 64 ,방범,37.60585692,127.0979303,4,2021-01-12,POINT (127.0979303 37.60585692),1
144,중랑구,서울특별시 중랑구 상봉동 상봉중앙로6길 30 ,방범,37.60198975,127.0890198,4,2021-01-12,POINT (127.0890198 37.60198975),1
145,중랑구,서울특별시 중랑구 망우동 망우로 458 샛별유치원,방범,37.59914866,127.102665,2,2021-01-12,POINT (127.102665 37.59914866),1
146,중랑구,서울특별시 중랑구 면목동 겸재로30가길 20 현대아트빌,방범,37.58587646,127.0859451,4,2021-01-12,POINT (127.0859451 37.58587646),1
147,중랑구,서울특별시 중랑구 면목동 답십리로77가길 6 ,방범,37.57394968,127.0829947,3,2021-01-12,POINT (127.0829947 37.57394968),1
148,중랑구,서울특별시 중랑구 망우동 망우로77길 34 ,방범,37.60205078,127.1059723,1,2021-01-12,POINT (127.1059723 37.60205078),1
149,중랑구,서울특별시 중랑구 면목동 답십리로81길 95 ,방범,37.57517046,127.0846351,4,2021-01-12,POINT (127.0846351 37.57517046),1
150,중랑구,서울특별시 중랑구 중화동 동일로124길 29 ,방범,37.59874895,127.0826786,3,2021-01-12,POINT (127.0826786 37.59874895),1
151,중랑구,서울특별시 중랑구 상봉동 망우로 312 ,방범,37.59636688,127.0879822,4,2021-01-12,POINT (127.0879822 37.59636688),1
152,중랑구,서울특별시 중랑구 중화동 동일로136가길 7 ,방범,37.60307693,127.0808792,1,2021-01-12,POINT (127.0808792 37.60307693),1
153,중랑구,서울특별시 중랑구 신내동 용마산로125나길 15 ,방범,37.60379223,127.0993336,3,2021-01-12,POINT (127.0993336 37.60379223),1
154,중랑구,서울특별시 중랑구 면목동 면목로38가길 42 ,방범,37.5793072,127.0895914,4,2021-01-12,POINT (127.0895914 37.5793072),1
155,중랑구,서울특별시 중랑구 신내동 봉화산로56길 99 ,방범,37.60411991,127.0989182,3,2021-01-12,POINT (127.0989182 37.60411991),1
156,중랑구,서울특별시 중랑구 상봉동 상봉중앙로1다길 47 ,방범,37.59991821,127.0907752,3,2021-01-12,POINT (127.0907752 37.59991821),1
157,중랑구,서울특별시 중랑구 면목동 용마산로 332 ,방범,37.58190149,127.0944005,4,2021-01-12,POINT (127.0944005 37.58190149),1
158,중랑구,서울특별시 중랑구 면목동 동일로 683 수도관합기도,방범,37.59135971,127.0799652,4,2021-01-12,POINT (127.0799652 37.59135971),1
159,중랑구,서울특별시 중랑구 면목동 면목로 249 ,방범,37.57584766,127.0853015,2,2021-01-12,POINT (127.0853015 37.57584766),1
160,중랑구,서울특별시 중랑구 중화동 봉화산로 9 ,방범,37.60243988,127.0751953,1,2021-01-12,POINT (127.0751953 37.60243988),1
161,중랑구,서울특별시 중랑구 면목동 용마산로72길 24 신안하우스,방범,37.58359528,127.0952072,3,2021-01-12,POINT (127.0952072 37.58359528),1
162,중랑구,서울특별시 중랑구 면목동 면목로 391 서울사부동산,방범,37.58613205,127.087616,4,2021-01-12,POINT (127.087616 37.58613205),1
163,중랑구,서울특별시 중랑구 상봉동 망우로 266 ,방범,37.59501114,127.0828974,4,2021-01-12,POINT (127.0828974 37.59501114),1
164,중랑구,서울특별시 중랑구 중화동 망우로 239 가나안교회,방범,37.59581046,127.0794291,2,2021-01-12,POINT (127.0794291 37.59581046),1
165,중랑구,서울특별시 중랑구 면목동 용마산로 271 면목금호어울림아파트,방범,37.577034,127.0898361,2,2021-01-12,POINT (127.0898361 37.577034),1
166,중랑구,서울특별시 중랑구 상봉동 상봉중앙로1다길 67 ,방범,37.60045242,127.0912476,4,2021-01-12,POINT (127.0912476 37.60045242),1
167,중랑구,서울특별시 중랑구 면목동 면목로45길 64 ,방범,37.58246582,127.0842745,3,2021-01-12,POINT (127.0842745 37.58246582),1
168,중랑구,서울특별시 중랑구 망우동 양원역로 18 중랑숲금호어울림,방범,37.60266462,127.1084329,3,2021-01-12,POINT (127.1084329 37.60266462),1
169,중랑구,서울특별시 중랑구 중화동 동일로139나길 39 ,방범,37.6050415,127.0763016,3,2021-01-12,POINT (127.0763016 37.6050415),1
170,중랑구,서울특별시 중랑구 망우동 망우로77길 8 ,방범,37.60147547,127.1063913,1,2021-01-12,POINT (127.1063913 37.60147547),1
171,중랑구,서울특별시 중랑구 중화동 동일로123길 98 ,방범,37.6009457,127.0755168,1,2021-01-12,POINT (127.0755168 37.6009457),1
172,중랑구,서울특별시 중랑구 면목동 면목로78길 87 ,방범,37.5918826,127.0926498,3,2021-01-12,POINT (127.0926498 37.5918826),1
173,중랑구,서울특별시 중랑구 면목동 면목로 211 ,방범,37.57276062,127.083264,4,2021-01-12,POINT (127.083264 37.57276062),1
174,중랑구,서울특별시 중랑구 망우동 용마산로 450 창원빌딩,방범,37.59173493,127.0982426,4,2021-01-12,POINT (127.0982426 37.59173493),1
175,중랑구,서울특별시 중랑구 면목동 면목로 337 ,방범,37.58270367,127.0880061,4,2021-01-12,POINT (127.0880061 37.58270367),1
176,중랑구,서울특별시 중랑구 망우동 양원역로 18 중랑숲금호어울림,방범,37.60212224,127.1081813,4,2021-01-12,POINT (127.1081813 37.60212224),1
177,중랑구,서울특별시 중랑구 면목동 봉우재로 88 ,방범,37.5919684,127.0835279,2,2021-01-12,POINT (127.0835279 37.5919684),1
178,중랑구,서울특별시 중랑구 신내동 용마산로139가길 60 ,방범,37.61722767,127.1006182,2,2021-01-12,POINT (127.1006182 37.61722767),1
179,중랑구,서울특별시 중랑구 묵동 숙선옹주로 24 ,방범,37.6144089,127.0793664,4,2021-01-12,POINT (127.0793664 37.6144089),1
180,중랑구,서울특별시 중랑구 망우동 용마공원로5가길 9 하나빌리지,방범,37.59485825,127.102557,3,2021-01-12,POINT (127.102557 37.59485825),1
181,중랑구,서울특별시 중랑구 중화동 동일로143길 49 ,방범,37.60401535,127.0751572,2,2021-01-12,POINT (127.0751572 37.60401535),1
182,중랑구,서울특별시 중랑구 상봉동 동일로126길 107 ,방범,37.5990887,127.0860606,1,2021-01-12,POINT (127.0860606 37.5990887),1
183,중랑구,서울특별시 중랑구 면목동 면목로35길 20 ,방범,37.578125,127.0842819,4,2021-01-12,POINT (127.0842819 37.578125),1
184,중랑구,상봉1동 53-2(망우역뒷편#2고정1),방범,37.60081336,127.0936933,2,2021-01-12,POINT (127.0936933 37.60081336),1
185,중랑구,서울특별시 중랑구 묵동 동일로154길 15 ,방범,37.60904694,127.0796127,2,2021-01-12,POINT (127.0796127 37.60904694),1
186,중랑구,서울특별시 중랑구 면목동 면목로 283 우리은행,방범,37.57810438,127.0858177,1,2021-01-12,POINT (127.0858177 37.57810438),1
187,중랑구,서울특별시 중랑구 묵동 공릉로2길 22 ,방범,37.61149979,127.0795898,2,2021-01-12,POINT (127.0795898 37.61149979),1
188,중랑구,서울특별시 중랑구 중화동 동일로136가길 8 반석주택,방범,37.60229991,127.0819568,4,2021-01-12,POINT (127.0819568 37.60229991),1
189,중랑구,서울특별시 중랑구 상봉동 상봉중앙로5가길 14 ,방범,37.60101668,127.0868236,2,2021-01-12,POINT (127.0868236 37.60101668),1
190,중랑구,서울특별시 중랑구 중화동 봉화산로30길 5 ,방범,37.6019516,127.0851135,3,2021-01-12,POINT (127.0851135 37.6019516),1
191,중랑구,서울특별시 중랑구 망우동 망우로87길 27 ,방범,37.60137558,127.111496,2,2021-01-12,POINT (127.111496 37.60137558),1
192,중랑구,서울특별시 중랑구 면목동 겸재로40길 71 ,방범,37.58476257,127.087471,3,2021-01-12,POINT (127.087471 37.58476257),1
193,중랑구,서울특별시 중랑구 면목동 면목로35길 33 ,방범,37.57852173,127.0837479,2,2021-01-12,POINT (127.0837479 37.57852173),1
194,중랑구,서울특별시 중랑구 면목동 겸재로18길 33 ,방범,37.58543396,127.0813904,3,2021-01-12,POINT (127.0813904 37.58543396),1
195,중랑구,서울특별시 중랑구 면목동 면목로 437 ,방범,37.59135818,127.0861893,2,2021-01-12,POINT (127.0861893 37.59135818),1
196,중랑구,망우본동 산 51-4 (망우공원묘지입구 고정),방범,37.6014678,127.11458,3,2021-01-12,POINT (127.11458 37.6014678),1
197,중랑구,서울특별시 중랑구 면목동 답십리로77가길 15 ,방범,37.57460391,127.0824781,1,2021-01-12,POINT (127.0824781 37.57460391),1
198,중랑구,서울특별시 중랑구 망우동 양원역로 5 ,방범,37.6018871,127.1087112,1,2021-01-12,POINT (127.1087112 37.6018871),1
199,중랑구,서울특별시 중랑구 면목동 면목로 286 고려체육관,방범,37.57842522,127.0867187,1,2021-01-12,POINT (127.0867187 37.57842522),1
200,중랑구,서울특별시 중랑구 면목동 면목로 233 ,방범,37.57412796,127.0841868,3,2021-01-12,POINT (127.0841868 37.57412796),1
201,중랑구,서울특별시 중랑구 묵동 숙선옹주로 29 ,방범,37.61485291,127.080864,4,2021-01-12,POINT (127.080864 37.61485291),1
202,중랑구,서울특별시 중랑구 상봉동 신내로7가길 54 ,방범,37.60219574,127.0927429,2,2021-01-12,POINT (127.0927429 37.60219574),1
203,중랑구,서울특별시 중랑구 상봉동 상봉중앙로 43 ,방범,37.60171127,127.0870819,3,2021-01-12,POINT (127.0870819 37.60171127),1
204,중랑구,서울특별시 중랑구 상봉동 상봉중앙로8가길 3 ,방범,37.60213766,127.0905346,3,2021-01-12,POINT (127.0905346 37.60213766),1
205,중랑구,서울특별시 중랑구 상봉동 상봉중앙로6길 30 ,방범,37.60153961,127.0893936,4,2021-01-12,POINT (127.0893936 37.60153961),1
206,중랑구,망우본동 583 (중랑숲리가아파트110동),방범,37.60307935,127.1054302,1,2021-01-12,POINT (127.1054302 37.60307935),1
207,중랑구,서울특별시 중랑구 망우동 용마공원로 36 ,방범,37.59183945,127.1017354,4,2021-01-12,POINT (127.1017354 37.59183945),1
208,중랑구,서울특별시 중랑구 망우동 망우로73길 20 ,방범,37.60123428,127.1047282,4,2021-01-12,POINT (127.1047282 37.60123428),1
209,중랑구,서울특별시 중랑구 중화동 동일로123길 98 ,방범,37.60084152,127.0751877,3,2021-01-12,POINT (127.0751877 37.60084152),1
210,중랑구,서울특별시 중랑구 망우동 망우로77길 34 ,방범,37.60202026,127.105957,1,2021-01-12,POINT (127.105957 37.60202026),1
211,중랑구,서울특별시 중랑구 중화동 동일로121길 20 세광하니타운,방범,37.59662247,127.0801086,3,2021-01-12,POINT (127.0801086 37.59662247),1
212,중랑구,서울특별시 중랑구 묵동 동일로 894 ,방범,37.61059147,127.0782813,1,2021-01-12,POINT (127.0782813 37.61059147),1
213,중랑구,서울특별시 중랑구 망우동 양원역로6가길 35 ,방범,37.60202506,127.1101952,3,2021-01-12,POINT (127.1101952 37.60202506),1
214,중랑구,서울특별시 중랑구 상봉동 봉우재로 129 ,방범,37.59362411,127.0872955,2,2021-01-12,POINT (127.0872955 37.59362411),1
215,중랑구,서울특별시 중랑구 신내동 신내로 127 신내9단지신내아파트,방범,37.61044312,127.095932,3,2021-01-12,POINT (127.095932 37.61044312),1
216,중랑구,서울특별시 중랑구 중화동 동일로139나길 39 ,방범,37.6052401,127.076133,1,2021-01-12,POINT (127.076133 37.6052401),1
217,중랑구,서울특별시 중랑구 면목동 동일로 589 ,방범,37.58372902,127.079254,4,2021-01-12,POINT (127.079254 37.58372902),1
218,중랑구,서울특별시 중랑구 면목동 겸재로42길 22 ,방범,37.58703967,127.0890692,3,2021-01-12,POINT (127.0890692 37.58703967),1
219,중랑구,서울특별시 중랑구 망우동 망우로67가길 3 ,방범,37.60202459,127.1011156,3,2021-01-12,POINT (127.1011156 37.60202459),1
220,중랑구,서울특별시 중랑구 면목동 용마산로94길 37 ,방범,37.58840112,127.0998477,4,2021-01-12,POINT (127.0998477 37.58840112),1
221,중랑구,서울특별시 중랑구 망우동 양원역로16길 103 ,방범,37.60872679,127.1126586,3,2021-01-12,POINT (127.1126586 37.60872679),1
222,중랑구,서울특별시 중랑구 면목동 면목로56가길 2 ,방범,37.58455236,127.0892755,2,2021-01-12,POINT (127.0892755 37.58455236),1
223,중랑구,서울특별시 중랑구 중화동 동일로140길 88 중화동건영아파트,방범,37.60587192,127.0832542,4,2021-01-12,POINT (127.0832542 37.60587192),1
224,중랑구,서울특별시 중랑구 면목동 용마산로 349 ,방범,37.58369064,127.093544,3,2021-01-12,POINT (127.093544 37.58369064),1
225,중랑구,서울특별시 중랑구 면목동 겸재로49길 46 ,방범,37.59185028,127.0901184,4,2021-01-12,POINT (127.0901184 37.59185028),1
226,중랑구,서울특별시 중랑구 망우동 용마공원로 41 ,방범,37.59126005,127.1023055,5,2021-01-12,POINT (127.1023055 37.59126005),1
227,중랑구,서울특별시 중랑구 면목동 면목로78길 69 ,방범,37.59140097,127.0915673,4,2021-01-12,POINT (127.0915673 37.59140097),1
228,중랑구,서울특별시 중랑구 묵동 동일로149다길 18 ,방범,37.60723877,127.0742188,1,2021-01-12,POINT (127.0742188 37.60723877),1
229,중랑구,서울특별시 중랑구 묵동 공릉로12가길 70 ,방범,37.61830139,127.0833359,4,2021-01-12,POINT (127.0833359 37.61830139),1
230,중랑구,서울특별시 중랑구 면목동 면목로78길 69 ,방범,37.59185171,127.0919499,1,2021-01-12,POINT (127.0919499 37.59185171),1
231,중랑구,서울특별시 중랑구 상봉동 동일로126길 97 ,방범,37.59963989,127.0857391,2,2021-01-12,POINT (127.0857391 37.59963989),1
232,중랑구,서울특별시 중랑구 면목동 봉우재로 17 ,방범,37.59082119,127.0752396,1,2021-01-12,POINT (127.0752396 37.59082119),1
233,중랑구,서울특별시 중랑구 신내동 신내로 201 홈플러스서울신내점,방범,37.61658062,127.0934168,1,2021-01-12,POINT (127.0934168 37.61658062),1
234,중랑구,서울특별시 중랑구 면목동 망우로30길 34 ,방범,37.59179688,127.0740662,1,2021-01-12,POINT (127.0740662 37.59179688),1
235,중랑구,서울특별시 중랑구 면목동 면목로56나길 26 연리지,방범,37.58553759,127.0901234,3,2021-01-12,POINT (127.0901234 37.58553759),1
236,중랑구,서울특별시 중랑구 묵동 중랑천로 262 ,방범,37.60837555,127.0731888,4,2021-01-12,POINT (127.0731888 37.60837555),1
237,중랑구,서울특별시 중랑구 면목동 사가정로 399 동부빌딩,방범,37.58073006,127.0890462,1,2021-01-12,POINT (127.0890462 37.58073006),1
238,중랑구,서울특별시 중랑구 묵동 동일로 847 성일빌딩,방범,37.60617065,127.0780182,3,2021-01-12,POINT (127.0780182 37.60617065),1
239,중랑구,서울특별시 중랑구 중화동 중랑역로3길 28 ,방범,37.59434891,127.0740891,2,2021-01-12,POINT (127.0740891 37.59434891),1
240,중랑구,서울특별시 중랑구 면목동 겸재로26길 5 ,방범,37.58607864,127.0839157,2,2021-01-12,POINT (127.0839157 37.58607864),1
